# cl_noweight cl_linear cl_neuralnet
5.028153519835291419e-06 5.071026118237066212e-06 5.067470204788552197e-06
5.095134259993193997e-06 5.139169587086981566e-06 5.129272687190500129e-06
5.190413350525793833e-06 5.234851714520504735e-06 5.233063562809011848e-06
5.240679589331023055e-06 5.288134515361848430e-06 5.309246598226887700e-06
5.211908211831867091e-06 5.263689435936733738e-06 5.307760549865927886e-06
5.125640554306658156e-06 5.177352026165987977e-06 5.229661866586970577e-06
5.018618127767517635e-06 5.066943846969834675e-06 5.113314981050929393e-06
4.903399576923038568e-06 4.950273280212914770e-06 4.983543767899294736e-06
4.786288108638046075e-06 4.833825501167769552e-06 4.855675829300388626e-06
4.705984084337386559e-06 4.752784912705069329e-06 4.769494449114758049e-06
4.696312356375383582e-06 4.738258910151392993e-06 4.752669069731663425e-06
4.759021371556277246e-06 4.793794209710887028e-06 4.806767304104457224e-06
4.862877822697088501e-06 4.892638963222240646e-06 4.905344076981278007e-06
4.942679663667424422e-06 4.969672539436836546e-06 4.984987830097222258e-06
4.978410174228955875e-06 4.999793594531150882e-06 5.024124940462042224e-06
5.024693161500653655e-06 5.034724746517682852e-06 5.074184199582726074e-06
5.093881094117274121e-06 5.093247518023152375e-06 5.153894644987376520e-06
5.135028476234452289e-06 5.135230725335640136e-06 5.217976300236485518e-06
5.122213967832077108e-06 5.136739462484058668e-06 5.226351488057705650e-06
5.064881648421510611e-06 5.098410802314733067e-06 5.171190539479045646e-06
4.994862620909364998e-06 5.041276465298400373e-06 5.081492936019258318e-06
4.962114950012481578e-06 5.009469940445371483e-06 5.019351912470726501e-06
4.979298203656378812e-06 5.017447444463503382e-06 5.017989176828459823e-06
5.027049390978340964e-06 5.052952533199829707e-06 5.065952388030522777e-06
5.096619927272345246e-06 5.112588645337261598e-06 5.145745455682188432e-06
5.150372093810323542e-06 5.160113850664342338e-06 5.212004824708215213e-06
5.133141291775511176e-06 5.144166122590988810e-06 5.210937030051692958e-06
5.040824212596880648e-06 5.065471359303896795e-06 5.142215131226004925e-06
4.902839845828202030e-06 4.948684754172339983e-06 5.026485841654987557e-06
4.773259839570387122e-06 4.836556331150716467e-06 4.900360147006451934e-06
4.729868825168342836e-06 4.800385353999486534e-06 4.837838569052943071e-06
4.814232988711384244e-06 4.880889639792918064e-06 4.892646608959158984e-06
4.996724275031916223e-06 5.050643797492946841e-06 5.049032752350346034e-06
5.184449907974141841e-06 5.222943336868501077e-06 5.219688187383311000e-06
5.288043784600081793e-06 5.314573688941724627e-06 5.311959935562875585e-06
5.298309658813706268e-06 5.317878972512690303e-06 5.314053024910370186e-06
5.236607506149327558e-06 5.256334335256812456e-06 5.253381366179614952e-06
5.117489403280937448e-06 5.148307205991510610e-06 5.153347558365339923e-06
4.988548800078259664e-06 5.037418033421880771e-06 5.055612982774738906e-06
4.911790881219077010e-06 4.975924401327557779e-06 4.999733426082871676e-06
4.913860489865742856e-06 4.985404458464500611e-06 4.999477529527040272e-06
4.971997632248566780e-06 5.045887741833787621e-06 5.043293063704998643e-06
5.035433993591482324e-06 5.113415585036778306e-06 5.099431204305734792e-06
5.068806527360503289e-06 5.154170000522216295e-06 5.139106864000945260e-06
5.063147000761857949e-06 5.155287410371591948e-06 5.144587545261257016e-06
5.022917463029225327e-06 5.117355614598949329e-06 5.107336098705101221e-06
4.965034205336558580e-06 5.051719739754088003e-06 5.038252337021635664e-06
4.912870376778687671e-06 4.983171945459873855e-06 4.968640650963682966e-06
4.867895290097632486e-06 4.922860497080112456e-06 4.913818767262863405e-06
4.814143763870932649e-06 4.857568145619400301e-06 4.859547546632849775e-06
4.767211636308711463e-06 4.802890548051566749e-06 4.813573214944514146e-06
4.757242111803827420e-06 4.793068132391996602e-06 4.803842579092601076e-06
4.781363680978202818e-06 4.824390474092866881e-06 4.830662622811272395e-06
4.817605611954132182e-06 4.868890390344041235e-06 4.871819813243883095e-06
4.841867513760574140e-06 4.896862439552591043e-06 4.898963226776546496e-06
4.857870630316799724e-06 4.909759577668035609e-06 4.913760447809769912e-06
4.912193401616636013e-06 4.955822011398235464e-06 4.963924517603603219e-06
5.015546879705280286e-06 5.051639659557969425e-06 5.065266512504830882e-06
5.095245121254128973e-06 5.131979495217222447e-06 5.152798410709070742e-06
5.075349743452355460e-06 5.121363892724657536e-06 5.150578266722935008e-06
4.972364110478189556e-06 5.027388234201281942e-06 5.064018818420667478e-06
4.892199542461646263e-06 4.944685727253571872e-06 4.986453974182578524e-06
4.917049778092728551e-06 4.952508225215762262e-06 4.998750889849095836e-06
5.009911672979301460e-06 5.025470470356424925e-06 5.075574018529371594e-06
5.073183193474526808e-06 5.077475301356570552e-06 5.126566945876681663e-06
5.073931170793798642e-06 5.077080318227283530e-06 5.116591622679835162e-06
5.055991868138347690e-06 5.066102397298210431e-06 5.089730128113358178e-06
5.063390827464583551e-06 5.081677793411236403e-06 5.092997563505796339e-06
5.105066198564184120e-06 5.123756676907926929e-06 5.135492652877406094e-06
5.162416963731754861e-06 5.172960006015657658e-06 5.193984096903073985e-06
5.206160866080064457e-06 5.205448408681595988e-06 5.230556240991081937e-06
5.212678087171997561e-06 5.204137223397566664e-06 5.220740960868224206e-06
5.168993122631549686e-06 5.162186271167296799e-06 5.166124333714867473e-06
5.096725712515449977e-06 5.101493452101346385e-06 5.101816795963114631e-06
5.060319856068986273e-06 5.077294153020748008e-06 5.085680025642218826e-06
5.117062309543093029e-06 5.137019950428847548e-06 5.156290878471648511e-06
5.252358317420513940e-06 5.265474338167036280e-06 5.288748137067995032e-06
5.357366596389924949e-06 5.361219650551482334e-06 5.379873780896380358e-06
5.326847645350263699e-06 5.326868945352434406e-06 5.335900720730296653e-06
5.193667186100576806e-06 5.196635376529779231e-06 5.194433072616049061e-06
5.081248440372655646e-06 5.089797195285561116e-06 5.080229064767437740e-06
5.062062459597433169e-06 5.076828227331229951e-06 5.069571954956636721e-06
5.110084995043920660e-06 5.131680097476274389e-06 5.136257260310982035e-06
5.135479044596323058e-06 5.164469257808014407e-06 5.184300467381314501e-06
5.088704302423145282e-06 5.126892851303993770e-06 5.157426091110552035e-06
5.027793777411763191e-06 5.075277202916855167e-06 5.107255122402586972e-06
5.010324490911306465e-06 5.060175908430221287e-06 5.084170500709584585e-06
5.010407803970971611e-06 5.053183929673384206e-06 5.060796655607239762e-06
4.987365339371700547e-06 5.017272304199499685e-06 5.002872930340850133e-06
4.940321194945758409e-06 4.954438139405713448e-06 4.918768494714562588e-06
4.901447294036554578e-06 4.903593552891171257e-06 4.854987396776628961e-06
4.912894890306835884e-06 4.912611135139951478e-06 4.863628557188599134e-06
4.982955622789587742e-06 4.983984501388353225e-06 4.945529610584687325e-06
5.077139765703282345e-06 5.077968950188063063e-06 5.054987874421983073e-06
5.157685049241960947e-06 5.160570429852024904e-06 5.150858605387511402e-06
5.194261078287097607e-06 5.205998806475636860e-06 5.204037665065573272e-06
5.150198163889368978e-06 5.175298602154081260e-06 5.179278551097534492e-06
5.038160298584258842e-06 5.073405858032784690e-06 5.086247211702587520e-06
4.936794824023315184e-06 4.975623193164434523e-06 4.997411755276590324e-06
4.909039371145739342e-06 4.948897830460699659e-06 4.971820062736110297e-06
4.958531817458262346e-06 5.000625141378862235e-06 5.014424713810190377e-06
5.044923164759784672e-06 5.089352386493563347e-06 5.090674257221562140e-06
5.136841832735599635e-06 5.180371782339537297e-06 5.176379514595610822e-06
5.246534754935197374e-06 5.286645020392724882e-06 5.288793050050803414e-06
5.370440507728139960e-06 5.409908906215560975e-06 5.423158195999606545e-06
5.483685515488847047e-06 5.528775178134379095e-06 5.548680776882753658e-06
5.567828594580679669e-06 5.621249355913920660e-06 5.639910533537076464e-06
5.589024688636451200e-06 5.647700693591317956e-06 5.659001168299820386e-06
5.521223085608441935e-06 5.584796986105367676e-06 5.588591487489453209e-06
5.369890237160458623e-06 5.445691848852066316e-06 5.449922991035609454e-06
5.178822476127930857e-06 5.272202744076198980e-06 5.286032813013320652e-06
5.048664068294780315e-06 5.151542871037327805e-06 5.176180148042401701e-06
5.077130302683268523e-06 5.172445174003822224e-06 5.200642510254551255e-06
5.245246515349909786e-06 5.320163372008599943e-06 5.341893743227880143e-06
5.406034557133256377e-06 5.456432550219493013e-06 5.467097778931611641e-06
5.423952154329549972e-06 5.454716821003751912e-06 5.458314300658408555e-06
5.298833756754536143e-06 5.322005675384321271e-06 5.323832214568827442e-06
5.136590056117765119e-06 5.164083430216645257e-06 5.165151738035268080e-06
5.046378928989990387e-06 5.085327840004339795e-06 5.085990757828531547e-06
5.060835763721302899e-06 5.114285171598970022e-06 5.120173632574079732e-06
5.126644353538166222e-06 5.195924321148146181e-06 5.213962316949298266e-06
5.170737782723965352e-06 5.253662309603544598e-06 5.279167628537971895e-06
5.178128543367632961e-06 5.265529158120955376e-06 5.282477076208055954e-06
5.178813457478120747e-06 5.258814985302404304e-06 5.254746770267491201e-06
5.194665031906089244e-06 5.257397156470678534e-06 5.236266902998916709e-06
5.229518749567496623e-06 5.270716993747057134e-06 5.251145916169034440e-06
5.254484566613630866e-06 5.279625693798037334e-06 5.276105373717603016e-06
5.242074416704779389e-06 5.262482721049965111e-06 5.274951291366459402e-06
5.199511556350625830e-06 5.223988209669406945e-06 5.245793128288150745e-06
5.132304439954333898e-06 5.162684198879490606e-06 5.189578242472003070e-06
5.060572416732366054e-06 5.095604345928503918e-06 5.129939904629124105e-06
4.995583572126738354e-06 5.036533460849284162e-06 5.079374042343042082e-06
4.908735410946465748e-06 4.956960557025396695e-06 5.001860149272502028e-06
4.810269963100518159e-06 4.865595619798529236e-06 4.906145570074293524e-06
4.749534113753405721e-06 4.813137938093536051e-06 4.845336619638216423e-06
4.759679555204531340e-06 4.834931825118762284e-06 4.856552166628740411e-06
4.851047754950712345e-06 4.941362398395869319e-06 4.952863912371513737e-06
4.993158172423094014e-06 5.096279902375948757e-06 5.097853767455623719e-06
5.113267470936539528e-06 5.218693703853712893e-06 5.212965849119111463e-06
5.150970692075509059e-06 5.245913677266722621e-06 5.240632893612435370e-06
5.138287879163762144e-06 5.215515817578537445e-06 5.220013985880960228e-06
5.134979509268435818e-06 5.196180755589927185e-06 5.216764226184728786e-06
5.140885313547278750e-06 5.192773131428535686e-06 5.228986120306871441e-06
5.155706474888540118e-06 5.203059827298966486e-06 5.248130985569419432e-06
5.192815158550273895e-06 5.236424410117127495e-06 5.281800404530632436e-06
5.235875889457203206e-06 5.276200497181370070e-06 5.317990246265087572e-06
5.250235217874485598e-06 5.290143507811733621e-06 5.329293570529249185e-06
5.210467931260208682e-06 5.251613866150621035e-06 5.286780738418363278e-06
5.149523068304214241e-06 5.190753127114154032e-06 5.218533898700403950e-06
5.151874472821815404e-06 5.191282898841534187e-06 5.209521978853238893e-06
5.266868488386530317e-06 5.299795712566685549e-06 5.307488195068563146e-06
5.445495925955722666e-06 5.468169745455693829e-06 5.465989888970818774e-06
5.567244452736423710e-06 5.585900090408697069e-06 5.576052448095592060e-06
5.556315202581244536e-06 5.583778454683851831e-06 5.569825720057481071e-06
5.460620045135899284e-06 5.502988193922879164e-06 5.486317632988511909e-06
5.369520065382939624e-06 5.419427240978929394e-06 5.399498205713713227e-06
5.305829903711091608e-06 5.351043743149198987e-06 5.333694716170522303e-06
5.244410280393396986e-06 5.280786814333112790e-06 5.276960858743188125e-06
5.170120555069096690e-06 5.201976264666648597e-06 5.217942565163942993e-06
5.100909866439535293e-06 5.134540110839461902e-06 5.164148365564334253e-06
5.084698731717686303e-06 5.125346440633817585e-06 5.154009860129829711e-06
5.128074933069829073e-06 5.177654291367044674e-06 5.195403433085519319e-06
5.160927751407120859e-06 5.218702743665756888e-06 5.224315117508898024e-06
5.134365161484235673e-06 5.198239547270876098e-06 5.195185993277078186e-06
5.093957653299982936e-06 5.155133388087052521e-06 5.145079219400346083e-06
5.098106835210476532e-06 5.142601463290297267e-06 5.123868993079501502e-06
5.138269999258982562e-06 5.158608402841077274e-06 5.134099004261975315e-06
5.170930325478484368e-06 5.169248039561985055e-06 5.149211604836734646e-06
5.161014519422372189e-06 5.148996158685507995e-06 5.144803843515860776e-06
5.111853471961069432e-06 5.110339832135263200e-06 5.128064056826500158e-06
5.069190969399962452e-06 5.094825156439886337e-06 5.131449156680812601e-06
5.072991737615183466e-06 5.128002341325344285e-06 5.172438345831172565e-06
5.120193304471014666e-06 5.195359155824609035e-06 5.237498669090270396e-06
5.162033504213532208e-06 5.241560471608146151e-06 5.278389598554019584e-06
5.145821734055423265e-06 5.214512227323197488e-06 5.246657196709806243e-06
5.056554828179778550e-06 5.106004426021969993e-06 5.137624404649199678e-06
4.934407786607062380e-06 4.965160297043167120e-06 5.004711994505881758e-06
4.837865675118572737e-06 4.857005451030622586e-06 4.908377208411820431e-06
4.781974662451832687e-06 4.798018332496878484e-06 4.853881838509786562e-06
4.756044439760050100e-06 4.776434927610703007e-06 4.822986033591000166e-06
4.769062602022588118e-06 4.795672190813474148e-06 4.823052377535369688e-06
4.858502132602593480e-06 4.889289554399773232e-06 4.899196751966314882e-06
5.025822883134585399e-06 5.060867743664985760e-06 5.065972479942215819e-06
5.173686997859491386e-06 5.211964203997848102e-06 5.226253855809264858e-06
5.209195428329566085e-06 5.247612894936774321e-06 5.272220030172253600e-06
5.160107789993706159e-06 5.195233904909712533e-06 5.219696597874798281e-06
5.130198293637146734e-06 5.158577128025140869e-06 5.177355829522616302e-06
5.178561404725660777e-06 5.200749810367752144e-06 5.216524017929866981e-06
5.261249372020936613e-06 5.281076428551275060e-06 5.296972366618179240e-06
5.289754684563714078e-06 5.307917059382175950e-06 5.325297859798688154e-06
5.230189927853014598e-06 5.245490300068114973e-06 5.265936721280995094e-06
5.134320980619401731e-06 5.151496162115492929e-06 5.176017803245382448e-06
5.094850380063444587e-06 5.124844288035581499e-06 5.151770071221862407e-06
5.150764570697418025e-06 5.202503987928578413e-06 5.228350377121714909e-06
5.242238510211661368e-06 5.315012401984505891e-06 5.334818364717659103e-06
5.278447386155470238e-06 5.356403377548816306e-06 5.366469236536428499e-06
5.227768345083070213e-06 5.286442794704201936e-06 5.289050855752632000e-06
5.116675613499959519e-06 5.143104463525165225e-06 5.144195617761744672e-06
5.003033455438227867e-06 5.006017224050374556e-06 5.009381122882241329e-06
4.942892966079257546e-06 4.942088976090715015e-06 4.948460594694113139e-06
4.940536894027268284e-06 4.951816224066883575e-06 4.962878925912709393e-06
4.979214041152020514e-06 5.007888903322633185e-06 5.027903247569811971e-06
5.036581926575350582e-06 5.079009847064802921e-06 5.110535313264941860e-06
5.067860207871006913e-06 5.120514863447643104e-06 5.164570235844398875e-06
5.066414394074196500e-06 5.130630652788004353e-06 5.188903346942713422e-06
5.046044707124839231e-06 5.123771543555258658e-06 5.193969855840835390e-06
5.006906916963443619e-06 5.096396018134888921e-06 5.169503004031634675e-06
4.980327316016097835e-06 5.075094680344353715e-06 5.138452040721688694e-06
4.997185010578819785e-06 5.088180609613337520e-06 5.131710442399124367e-06
5.042226573431039314e-06 5.123926023795744504e-06 5.145846186558976067e-06
5.069938219125939598e-06 5.144662005353372172e-06 5.151470833880387525e-06
5.060113263499762558e-06 5.132320455395799178e-06 5.133494926978124504e-06
5.057306520279152191e-06 5.127904390683590848e-06 5.131031057715379448e-06
5.098164407820382655e-06 5.164686246460992759e-06 5.175713205636364625e-06
5.189449549566359140e-06 5.246225590921089598e-06 5.270934316066569354e-06
5.306149211139279117e-06 5.348305053113176850e-06 5.388167755913956553e-06
5.371067597568864155e-06 5.399566582914760059e-06 5.446198591840841264e-06
5.362992045193799433e-06 5.384441030136628568e-06 5.420971729133758044e-06
5.311845485826618866e-06 5.329071897466330130e-06 5.343690226593862516e-06
5.221114783229620280e-06 5.228786774712816668e-06 5.225356843834991761e-06
5.129693512375493476e-06 5.125272986471929410e-06 5.116899108096674226e-06
5.098353089135397950e-06 5.085782387504672639e-06 5.084024602964889148e-06
5.149895714613184873e-06 5.137186537452682673e-06 5.142380289066768282e-06
5.249255845282871415e-06 5.246772855281071576e-06 5.249121589486105990e-06
5.321684116871794890e-06 5.334542397722600289e-06 5.328897674753924285e-06
5.323770911946335491e-06 5.348347973380172484e-06 5.339820319026564448e-06
5.281760608987727896e-06 5.310594928231168684e-06 5.305917491167712860e-06
5.257154216366842534e-06 5.286737628411985227e-06 5.283873966103803185e-06
5.258105142618150158e-06 5.289315563117038073e-06 5.281345102832721552e-06
5.239645432441052005e-06 5.273690690512606457e-06 5.261695757582935400e-06
5.188284895522528587e-06 5.226144527121319769e-06 5.215175625969746470e-06
5.142356553088732988e-06 5.181943548379406695e-06 5.172267866388384637e-06
5.175903385658368815e-06 5.213765676141193151e-06 5.201292147834331757e-06
5.311450190730282835e-06 5.346270854199452862e-06 5.324724416395199820e-06
5.461954679961885528e-06 5.494366503471785921e-06 5.463465606892635760e-06
5.506899163521062680e-06 5.541625025010477008e-06 5.508874830615832194e-06
5.383979961954603674e-06 5.426364246916575566e-06 5.400585470340724542e-06
5.136183661003182273e-06 5.186935984253734153e-06 5.173418751847938672e-06
4.892834103378223630e-06 4.950703226155580831e-06 4.946853702338883481e-06
4.778133326997006079e-06 4.843091242611717504e-06 4.840383917143974701e-06
4.805685550337854224e-06 4.876237396479034955e-06 4.865316438805045891e-06
4.905684408603215864e-06 4.977086526319743713e-06 4.954395083176430615e-06
5.012794218442622662e-06 5.079432447948273381e-06 5.051776342054157177e-06
5.080046640240876958e-06 5.136977360901750578e-06 5.114699128618867404e-06
5.114072316398985378e-06 5.161775893819607688e-06 5.150355103075733362e-06
5.135418547548029086e-06 5.180651074457550664e-06 5.180500373802184429e-06
5.146812162261070241e-06 5.195890066549758108e-06 5.202204861291692406e-06
5.159598759053632389e-06 5.217080798654433329e-06 5.221134575878593852e-06
5.139517324041122008e-06 5.207812984912105423e-06 5.204218269488360410e-06
5.055339307247286270e-06 5.132183266880471939e-06 5.122429842235739341e-06
4.936509603721852787e-06 5.016594507805849406e-06 5.007355182617412439e-06
4.823772464917468336e-06 4.903204823047815160e-06 4.902854413051032689e-06
4.747989138004977474e-06 4.825321717537996464e-06 4.837746680923427059e-06
4.721232660307079194e-06 4.795904837705047965e-06 4.817028793139660008e-06
4.746979135680340939e-06 4.819683562675058233e-06 4.842208395978211300e-06
4.805813179488066587e-06 4.876129057918961763e-06 4.896038541301723460e-06
4.852091830439579501e-06 4.918215019843702560e-06 4.935534654798445588e-06
4.864698047656670334e-06 4.925398913019010033e-06 4.940254151237673388e-06
4.849334527217459494e-06 4.902543413261190978e-06 4.915626706344910222e-06
4.839071798786656806e-06 4.884705925936475608e-06 4.900912016375191044e-06
4.874587589384168900e-06 4.914199602576719677e-06 4.937260503930156227e-06
4.937053694899861202e-06 4.969731213942642293e-06 4.996144343554189868e-06
4.977485858036173747e-06 5.002198861028170770e-06 5.024602105930293368e-06
4.976241187354769064e-06 4.992899639484286160e-06 5.007650593028458783e-06
4.958419054730282706e-06 4.971512523586062487e-06 4.981559669712585953e-06
4.981038285442872982e-06 5.002001821826817942e-06 5.012211269704485942e-06
5.059376255021126854e-06 5.096184979155803504e-06 5.108577591573335656e-06
5.142921153686326548e-06 5.195689275370511087e-06 5.210136347803340576e-06
5.154071801386325808e-06 5.218913065410201519e-06 5.236691271947375409e-06
5.049090256059121086e-06 5.121289347017962176e-06 5.144085059678036028e-06
4.888475933470972044e-06 4.966189046740911851e-06 4.991212081922073981e-06
4.781809899056948691e-06 4.863867127011126629e-06 4.881504031389821173e-06
4.770110691186907350e-06 4.852990640004412076e-06 4.852923443656377018e-06
4.802272238842949447e-06 4.880005008095111031e-06 4.858522493624283938e-06
4.809545578561592397e-06 4.876087102153453365e-06 4.839034866936692884e-06
4.794757510567039062e-06 4.848625730276024740e-06 4.807397654092324137e-06
4.827526295332175971e-06 4.872545978576955712e-06 4.833969443618469595e-06
4.950590056083303162e-06 4.993157138607979133e-06 4.961136315829480248e-06
5.115145083531345156e-06 5.159743122409818529e-06 5.137977475792459786e-06
5.217474963453931247e-06 5.263215151815604923e-06 5.251209407849552595e-06
5.206947671171103929e-06 5.251530594970921097e-06 5.248328088853398015e-06
5.133501314267329063e-06 5.181864222738303050e-06 5.187162881164232486e-06
5.068886299969135536e-06 5.131423744996025470e-06 5.143632823584149845e-06
5.050892872791986581e-06 5.133795845460062499e-06 5.152165549892466793e-06
5.063997570497678869e-06 5.165195761332075334e-06 5.188353918833319563e-06
5.049715183837376593e-06 5.159568191307588189e-06 5.181138839700703984e-06
4.990457346293470633e-06 5.099322567756097871e-06 5.111299928072672290e-06
4.932064325827434980e-06 5.035050747565475418e-06 5.036686886021323695e-06
4.928635029325689708e-06 5.022036253566193724e-06 5.021470868123618427e-06
4.976333125746999937e-06 5.058545806931025022e-06 5.064714521933014867e-06
5.024080481262405431e-06 5.095934613230176839e-06 5.107379755183746800e-06
5.054036063478331652e-06 5.117709220747189072e-06 5.120232879207075056e-06
5.083710766274572094e-06 5.145000924692237931e-06 5.127593001993846798e-06
5.132611132538368142e-06 5.200444258527020975e-06 5.170590804541232227e-06
5.178507890617553176e-06 5.256336637694798038e-06 5.231352518548815865e-06
5.166637345845764997e-06 5.247339856516160155e-06 5.236672117400525197e-06
5.120923982651916715e-06 5.196027238987146399e-06 5.195114933721344578e-06
5.110712789383063617e-06 5.177964583179522890e-06 5.175976907432707900e-06
5.151838177671258634e-06 5.215073827041122051e-06 5.208212099950323016e-06
5.205296203673891625e-06 5.268550191412901559e-06 5.262884251693653686e-06
5.206218579534190614e-06 5.266051424883850339e-06 5.267401792237261022e-06
5.132087164817093702e-06 5.182257108924954230e-06 5.188023661215206816e-06
5.029472319040451692e-06 5.068932260645050742e-06 5.072051002460070214e-06
4.959901113030458303e-06 4.992913723428540224e-06 4.987283337939906400e-06
4.944315122177827625e-06 4.976875029198820332e-06 4.963359708232271412e-06
4.975478811662540228e-06 5.010969056643470125e-06 5.000298118389200162e-06
5.023479037979124700e-06 5.060606206446848153e-06 5.063434741225670975e-06
5.018732115668033330e-06 5.056399840737009127e-06 5.075742650859294469e-06
4.943068170322738714e-06 4.983959710246948024e-06 5.010997984740575580e-06
4.880921228379701645e-06 4.924433944177969369e-06 4.941415279204787023e-06
4.919943350577307188e-06 4.962049965247736780e-06 4.958518461841383227e-06
5.042960609239575202e-06 5.081676777932131722e-06 5.062835972971649795e-06
5.164100549576278454e-06 5.198656652912307606e-06 5.179686394628025932e-06
5.220713887501029226e-06 5.252965784459222207e-06 5.247565801688640631e-06
5.204202604412143148e-06 5.238001608637573964e-06 5.250837815699297102e-06
5.178214938177749451e-06 5.219837607126111482e-06 5.247545052731634554e-06
5.173904651035793665e-06 5.229882649694713293e-06 5.265146081688101163e-06
5.152122236060168097e-06 5.220537836203482578e-06 5.255852307298664500e-06
5.114235195299658202e-06 5.185952353267863415e-06 5.218392235273420308e-06
5.072533805462260448e-06 5.137533397066318724e-06 5.173012275896786833e-06
5.026702414675422538e-06 5.080774675602498193e-06 5.128225284236591663e-06
4.980473602234678696e-06 5.025506630048959468e-06 5.085467290925528747e-06
4.952129243484168137e-06 4.988119632781557938e-06 5.050454725022164474e-06
4.985291117136224295e-06 5.008708403523000592e-06 5.059962779150414016e-06
5.079079717208041676e-06 5.085104962393423749e-06 5.119169702812076365e-06
5.181170363561029525e-06 5.169707103099994636e-06 5.191199170024229917e-06
5.235129694846547176e-06 5.217503541716840226e-06 5.238740579135374765e-06
5.201775776166435317e-06 5.194831730132818491e-06 5.226622793674876101e-06
5.101372279465372509e-06 5.116409018470664172e-06 5.160432989197001113e-06
5.001845009074107990e-06 5.039070204594934425e-06 5.091523020096199593e-06
4.955838079707117304e-06 5.005465805543331107e-06 5.062641728610857494e-06
4.969839093472826157e-06 5.020092413416641868e-06 5.080195625468908745e-06
4.987292116403518316e-06 5.032561279078110561e-06 5.094315761876243276e-06
4.944779889787617681e-06 4.988092957941959413e-06 5.047400245121668754e-06
4.863067273828195196e-06 4.912267321157842793e-06 4.962072335095029913e-06
4.794794005274971021e-06 4.853999499807554870e-06 4.887578201690482228e-06
4.778150948710356338e-06 4.841735135891937371e-06 4.858131793194428517e-06
4.815246724910090054e-06 4.869822284043838502e-06 4.876038787782853869e-06
4.877073757212160424e-06 4.914044651580007676e-06 4.919640258479835279e-06
4.968436950456386580e-06 4.990830655042637584e-06 4.999689056237232615e-06
5.059635505317817941e-06 5.073656368395008235e-06 5.081244323788153677e-06
5.085409985290450727e-06 5.096050024792386811e-06 5.095431830233626941e-06
5.034759861588922142e-06 5.044604614448487808e-06 5.038248499948929484e-06
4.933263821325520481e-06 4.944390481625011348e-06 4.946764830314129280e-06
4.834523188185498401e-06 4.854024498127447286e-06 4.878607619686196611e-06
4.778528780678031951e-06 4.812278506055679952e-06 4.858360981405957223e-06
4.778114462385743239e-06 4.822330151211176512e-06 4.875003741163802443e-06
4.831577236292679155e-06 4.876951339137357237e-06 4.921436577371621332e-06
4.914833969560128299e-06 4.955194784277031588e-06 4.990098157889653813e-06
4.995888190328600962e-06 5.031711872517413792e-06 5.065174010743471067e-06
5.025012454899236253e-06 5.060394426436639317e-06 5.098786066496270101e-06
4.984650335066253906e-06 5.020261875076521706e-06 5.059064737835331046e-06
4.920155493628105572e-06 4.955318155571314104e-06 4.983764780543615762e-06
4.892227062442420188e-06 4.932390017408685866e-06 4.943412595923315063e-06
4.916369747771479837e-06 4.967976081827003654e-06 4.963192947711402761e-06
4.938715538348848053e-06 4.997701247990469925e-06 4.985963362546748829e-06
4.922019585256736376e-06 4.973782463975891375e-06 4.963171664950883309e-06
4.874289615155699254e-06 4.904440277677966330e-06 4.896321007199517446e-06
4.817174368765685172e-06 4.822519508420765339e-06 4.813803567602007804e-06
4.786944958029464565e-06 4.779224505326136669e-06 4.769210984249820553e-06
4.832367101679473397e-06 4.826362596063539668e-06 4.815892638449074528e-06
4.957720966395713481e-06 4.960298499776315360e-06 4.950983897269405647e-06
5.049266141562883867e-06 5.059064167053107815e-06 5.056838541355639870e-06
5.010409745457759063e-06 5.020561217800237844e-06 5.030875719885815294e-06
4.898545046747049935e-06 4.906840519732828653e-06 4.931705184267638589e-06
4.822797948716314145e-06 4.834975899796370431e-06 4.872158252837056896e-06
4.797835748628795453e-06 4.811307804996430854e-06 4.852683621055209521e-06
4.823416235715473460e-06 4.829658086474222727e-06 4.860056975926809636e-06
4.854945135683910311e-06 4.869300640499668870e-06 4.881317915001555197e-06
4.734295920830479546e-06 4.766147438747458629e-06 4.767547670754653003e-06
4.768796136356941741e-06 4.794684006238954582e-06 4.794082987741133276e-06
5.261544835338867865e-06 5.280255684437737147e-06 5.282780968470843643e-06
5.298320661886006668e-06 5.321957048264089709e-06 5.328267645232008816e-06
