# cl_noweight cl_linear cl_neuralnet
4.635240997804930814e-06 4.643365198462967508e-06 4.648436143672614216e-06
4.661848981346791913e-06 4.658548573135193519e-06 4.668794735493774624e-06
4.692601217798693882e-06 4.681961904184294996e-06 4.687655554843328397e-06
4.745421043073835561e-06 4.731755545933198379e-06 4.723534574453080485e-06
4.772561541341989539e-06 4.753826618223026223e-06 4.746022643585527660e-06
4.791463951123207703e-06 4.768054019803488992e-06 4.774981992058261387e-06
4.916694602758687815e-06 4.899376604197955297e-06 4.907289844272014904e-06
5.029695959018690363e-06 5.026957624435395178e-06 5.013762763309531979e-06
4.846802766378651671e-06 4.849145125123761657e-06 4.811489764994903874e-06
4.511663458655683697e-06 4.503804934235694839e-06 4.449682846865392140e-06
4.469239955978217716e-06 4.453148943632920766e-06 4.387795640654981788e-06
4.691092818568335244e-06 4.680261882208057027e-06 4.610546989610417932e-06
4.777757582631168181e-06 4.776104177243698271e-06 4.712950410367486009e-06
4.680970273991023259e-06 4.684023686377091565e-06 4.632192388205243081e-06
4.619454188641222398e-06 4.626767723222044840e-06 4.584909396719677016e-06
4.611431562799048897e-06 4.624201087786423446e-06 4.599526195067225632e-06
4.602499539909991743e-06 4.618351690090965828e-06 4.627201488036102907e-06
4.642753169695192650e-06 4.660517877287078147e-06 4.707559245577213894e-06
4.701407460249122509e-06 4.724001470341690167e-06 4.789170514316664334e-06
4.680267873658580538e-06 4.710940792875642151e-06 4.764059435105485427e-06
4.607667297890482568e-06 4.645990139057697325e-06 4.674383388660171517e-06
4.584883228131310086e-06 4.624918586826264385e-06 4.639854864955725057e-06
4.645567024275665878e-06 4.678927316721688788e-06 4.690627262499869330e-06
4.719995775269359170e-06 4.741448857535666732e-06 4.742149603000727951e-06
4.699453913578580748e-06 4.708213336907863647e-06 4.691205835673249067e-06
4.629175367649829046e-06 4.628959752277945146e-06 4.608011595421882120e-06
4.683293258653455866e-06 4.681148412855893569e-06 4.678479859191785273e-06
4.798283334873762105e-06 4.795939343856414044e-06 4.820408663563078093e-06
4.698451827043143463e-06 4.690118167987813781e-06 4.730884584789042399e-06
4.400113848636930515e-06 4.387407792814254481e-06 4.423478148835475196e-06
4.216847354501028089e-06 4.214295661938686009e-06 4.228688507649667263e-06
4.268866539833001603e-06 4.285042888039096700e-06 4.272690686274149062e-06
4.421066178594971011e-06 4.446246538746982191e-06 4.418790762661498952e-06
4.550043027842374233e-06 4.569329292084105693e-06 4.550167511619728755e-06
4.582648988207104008e-06 4.591507205982944238e-06 4.586536656035691461e-06
4.516596045021503663e-06 4.518464290598218581e-06 4.504287306059003174e-06
4.488295679615142403e-06 4.483624126427823849e-06 4.449231083319041625e-06
4.584382435795715898e-06 4.570989581380813466e-06 4.541447092036449083e-06
4.682508304790103130e-06 4.666061354480475511e-06 4.661826446786019888e-06
4.636567581372929793e-06 4.627176584548527640e-06 4.637291692894771286e-06
4.465426907417172978e-06 4.461460119485124823e-06 4.468445783776859678e-06
4.311717753430377514e-06 4.302754442444088606e-06 4.302689753412281324e-06
4.302772436901357489e-06 4.286619236584952980e-06 4.284255200932189314e-06
4.429318267615176710e-06 4.409764681849070699e-06 4.407428933973499375e-06
4.596210760906328005e-06 4.573378589795052505e-06 4.565500649230225968e-06
4.770956500600244713e-06 4.747284314242837479e-06 4.732121177804751636e-06
4.920558531804657982e-06 4.901109398480497192e-06 4.887206279833821769e-06
4.933201886968758261e-06 4.913830672572416982e-06 4.903569336380693547e-06
4.798928481492997098e-06 4.771446944566792731e-06 4.763288725379826791e-06
4.656381144625599268e-06 4.621695145341325277e-06 4.628236949387700632e-06
4.580191567460536267e-06 4.540335814438537829e-06 4.569101860762946698e-06
4.562354359922507676e-06 4.512105063093408901e-06 4.543047885670972402e-06
4.623777800500455476e-06 4.562819838613173006e-06 4.573205312437179434e-06
4.744862746357334666e-06 4.682153132364667656e-06 4.671209051350385518e-06
4.840860162665799882e-06 4.779804883575071411e-06 4.757830855228600864e-06
4.876195619120989649e-06 4.813478267770372012e-06 4.788705759768313754e-06
4.854791798107185013e-06 4.796329037680606553e-06 4.776052490060358855e-06
4.765606919808646218e-06 4.721803584646798303e-06 4.717148800815841070e-06
4.656644973161499537e-06 4.622487834028863408e-06 4.644251745558341590e-06
4.632776794611330175e-06 4.598268497022638704e-06 4.642962604869992340e-06
4.669276612370780829e-06 4.642441514791124794e-06 4.693547520490652776e-06
4.586513284114670005e-06 4.577994957699483476e-06 4.623265774048832292e-06
4.372373989496194694e-06 4.373196684479017619e-06 4.408578498540792584e-06
4.279807415314474097e-06 4.278550380266156383e-06 4.305123907372121993e-06
4.373080541314540746e-06 4.370842516858856048e-06 4.395472506565026558e-06
4.408125964994888415e-06 4.405247555331271629e-06 4.432360580721172168e-06
4.356271477209105212e-06 4.352340929630236932e-06 4.383654779226097261e-06
4.408440858983525309e-06 4.409554485984963004e-06 4.452717345122920867e-06
4.475285494876134730e-06 4.480909620848152207e-06 4.534500091681366821e-06
4.407159316377115306e-06 4.411101634098318288e-06 4.455963454683848637e-06
4.369690318720177577e-06 4.376037915606721768e-06 4.401011292444035603e-06
4.445479398314683811e-06 4.456596284043016035e-06 4.464269307322692785e-06
4.486267283070643125e-06 4.494526686439130198e-06 4.483930891777255961e-06
4.506441213814000420e-06 4.516233312632665623e-06 4.493536351134794798e-06
4.554229833387230073e-06 4.576807221019560317e-06 4.562382572239249142e-06
4.524506456869214374e-06 4.551041220752688881e-06 4.555210650503815528e-06
4.491460789212967869e-06 4.509328342327035047e-06 4.526578980174151222e-06
4.564386435490126195e-06 4.581028188818181342e-06 4.604111298980968975e-06
4.512332985089741118e-06 4.536082955848660703e-06 4.556430615616499271e-06
4.260237050475504633e-06 4.288004653198929188e-06 4.302973180180062097e-06
4.198147284520608138e-06 4.230918316801501078e-06 4.255983387639273105e-06
4.459177962984290305e-06 4.499394984952602136e-06 4.550785044690574180e-06
4.679617660486669721e-06 4.719324484779377199e-06 4.791137283299368970e-06
4.694157065390940740e-06 4.726231691307725835e-06 4.797976712684146676e-06
4.707597353903438215e-06 4.736145953898942090e-06 4.793049189650074200e-06
4.795122400445669764e-06 4.825449233346695427e-06 4.868072221385972537e-06
4.784862032710718286e-06 4.812659164767434073e-06 4.851440995291025691e-06
4.576305827369888049e-06 4.591577413007732905e-06 4.630883329065386687e-06
4.305790236358342451e-06 4.308904369434266609e-06 4.341023403222519691e-06
4.196847736115202135e-06 4.204859268620512003e-06 4.220839429130780281e-06
4.299595459503104568e-06 4.325138620748823937e-06 4.320296964370551879e-06
4.433186522151889303e-06 4.467590563130028003e-06 4.439838118380838540e-06
4.427131031089412744e-06 4.459399494094511188e-06 4.418251754562547420e-06
4.344679384360000709e-06 4.379233301634021872e-06 4.348152269451591070e-06
4.381691892731122984e-06 4.422782884656914273e-06 4.413862465918635078e-06
4.572713976917810331e-06 4.612380774256822945e-06 4.609941608145443030e-06
4.739085166048532289e-06 4.770888527214537270e-06 4.755900338950444472e-06
4.783003897419517462e-06 4.811111925833402851e-06 4.785312347421239388e-06
4.806983070141882771e-06 4.838726838067567913e-06 4.811737058720739899e-06
4.829598988707235695e-06 4.867390564433189853e-06 4.838547202427135257e-06
4.701335298475454972e-06 4.739014251420137650e-06 4.704438670796259355e-06
4.434145732313973845e-06 4.460717591752653452e-06 4.429076878819381408e-06
4.257596139563504105e-06 4.268962548383607038e-06 4.260645373359755721e-06
4.259412092815122319e-06 4.262881778186763199e-06 4.287739978059839078e-06
4.308428341815370337e-06 4.315356892442716294e-06 4.356339072791772067e-06
4.324751030313328606e-06 4.342951292436678191e-06 4.376468573482425681e-06
4.336821542637057854e-06 4.365141951303906276e-06 4.389720378138060968e-06
4.355271307751855069e-06 4.384262791694444109e-06 4.411622397926387302e-06
4.384522955841875001e-06 4.408587730575136837e-06 4.439284387661209387e-06
4.456123050496330775e-06 4.479815529751144347e-06 4.503729317291190564e-06
4.569457982252117115e-06 4.597369023858775566e-06 4.609613161762175149e-06
4.664120576854491969e-06 4.693159254230640314e-06 4.701534168559204447e-06
4.653509385710372708e-06 4.676055883821258746e-06 4.692586890666336529e-06
4.507955536185300674e-06 4.518163575869077726e-06 4.543786342779146033e-06
4.339239171687180678e-06 4.340171074174248512e-06 4.363279862743851855e-06
4.303191354784317274e-06 4.303852304344136128e-06 4.311268904651910841e-06
4.397091184046607143e-06 4.397075460380288285e-06 4.379814622050962452e-06
4.479757883410386276e-06 4.469737657225842990e-06 4.428745114644201180e-06
4.473039016760333475e-06 4.454030980333837901e-06 4.405372647800121491e-06
4.450010066633268562e-06 4.435494052548086383e-06 4.396900558123798846e-06
4.543936339728632588e-06 4.542072864267227804e-06 4.514718502541960203e-06
4.764386082941386260e-06 4.770378124595276063e-06 4.742846529799477392e-06
4.917211266877118826e-06 4.920548370841315119e-06 4.886601212432221105e-06
4.815049265075135999e-06 4.808930976941015861e-06 4.776426928825025313e-06
4.547444803428956828e-06 4.533746068300086124e-06 4.513776740861035880e-06
4.406136496339581737e-06 4.391067158824997238e-06 4.379278698159028912e-06
4.522921204863690463e-06 4.509808317438154895e-06 4.491712241785930063e-06
4.705118412057235225e-06 4.694761914918843601e-06 4.670280572397029997e-06
4.721219725857519303e-06 4.714285967761402507e-06 4.699338706699295641e-06
4.611957499610438162e-06 4.607162110639953403e-06 4.612691915435805550e-06
4.539362450851082669e-06 4.531668856949745703e-06 4.552611610303938944e-06
4.506546939792356214e-06 4.489264775851707050e-06 4.508431533082108661e-06
4.463135788275662110e-06 4.433586745281778092e-06 4.436249246474699393e-06
4.472369384736994534e-06 4.435800416137790002e-06 4.428596376135224390e-06
4.586073342290681469e-06 4.551872250525467389e-06 4.557738696414701589e-06
4.759683923603566619e-06 4.732458927332586413e-06 4.757316365417146926e-06
4.909227919245679890e-06 4.882979147365402751e-06 4.903036193844340021e-06
4.934404574288178822e-06 4.897252598097642460e-06 4.891781755503651190e-06
4.835281448628659107e-06 4.786512481718259055e-06 4.764004328618822862e-06
4.768527181478200480e-06 4.727872673510679080e-06 4.702058955084215113e-06
4.792533823378193268e-06 4.778977511520903828e-06 4.744065282680485181e-06
4.767334122292179758e-06 4.776076452929386172e-06 4.732194618921183847e-06
4.637634178724862386e-06 4.653593135455799426e-06 4.625753004392759884e-06
4.505166099893323752e-06 4.522263460817525603e-06 4.524460874209144079e-06
4.419208261117417589e-06 4.432535580544587358e-06 4.447110163282667466e-06
4.378147405446031849e-06 4.381847286443545336e-06 4.394925096576646934e-06
4.400136689898220862e-06 4.401793002370792658e-06 4.423530930520271616e-06
4.432557448989693136e-06 4.444241667307214829e-06 4.482867128089860955e-06
4.401040744453878661e-06 4.417697749238763612e-06 4.464163295700061628e-06
4.347269188683966726e-06 4.357667854059969378e-06 4.402551536168061877e-06
4.320720418010479638e-06 4.328195347189663039e-06 4.372047328209541948e-06
4.281990309176685289e-06 4.294258027734421621e-06 4.335299280725035379e-06
4.258500368840113146e-06 4.273360665355777093e-06 4.300230842402687719e-06
4.350904602366515068e-06 4.364216286255961147e-06 4.370156238453487851e-06
4.497259135123556495e-06 4.507854645490561015e-06 4.500746489587176296e-06
4.519882644814552470e-06 4.523934636884238731e-06 4.513339436119302009e-06
4.447756570642686047e-06 4.443530761897954014e-06 4.430377435262948207e-06
4.489518916937149174e-06 4.482768105938406110e-06 4.465317992659985507e-06
4.694950165909152974e-06 4.688696692007757089e-06 4.665546152108241674e-06
4.907441159451489450e-06 4.896668557575110204e-06 4.868309467962647202e-06
4.975319348549658231e-06 4.957948169687042113e-06 4.931299167028048392e-06
4.870573904583829103e-06 4.852502557744325523e-06 4.833452308971864190e-06
4.724983517019941592e-06 4.714381594903917203e-06 4.700993054547943043e-06
4.719575019312099245e-06 4.723776107663224499e-06 4.715336075526785121e-06
4.807010881228174445e-06 4.827309659598863225e-06 4.826242363232362411e-06
4.748476752004116465e-06 4.773924650779134358e-06 4.778518066851529172e-06
4.534232567411458760e-06 4.551006308075126463e-06 4.562184214722425758e-06
4.386501990936788870e-06 4.393250424948873080e-06 4.420789139078352853e-06
4.307572712185658785e-06 4.312235521510137006e-06 4.360538109556443973e-06
4.120682089759115935e-06 4.127607680322402758e-06 4.184229757919992923e-06
3.893643266367919255e-06 3.901777489606509087e-06 3.951398880920176088e-06
3.858057826718228532e-06 3.865308710207591377e-06 3.908399971647585201e-06
4.031999014768640600e-06 4.038170370458438398e-06 4.080604195798891428e-06
4.237784790881410195e-06 4.246078678579805742e-06 4.276615015112503550e-06
4.348723070384888819e-06 4.361412520789601538e-06 4.366152200595359180e-06
4.358363629007371464e-06 4.372643853856900893e-06 4.364386707654858370e-06
4.355995005302664223e-06 4.369222983404661169e-06 4.370605414154185910e-06
4.460511027345526110e-06 4.474729176938130993e-06 4.489843132913506354e-06
4.662736258042227425e-06 4.680926822974204397e-06 4.707939851825607346e-06
4.798084753503983675e-06 4.822140578347648988e-06 4.858758947807104044e-06
4.748366427635348836e-06 4.778515121534066317e-06 4.808452895460886416e-06
4.595191952514319348e-06 4.626305478189890215e-06 4.641352967884024044e-06
4.493804124917716361e-06 4.520709319646184711e-06 4.533430249211057331e-06
4.460945498045734287e-06 4.487404155881739645e-06 4.495122406128741940e-06
4.419250957162632927e-06 4.449242801574437673e-06 4.440476217966866620e-06
4.379935988653604380e-06 4.406658812883630461e-06 4.403247843330390762e-06
4.407990488788589570e-06 4.425704648975670740e-06 4.447067958075920596e-06
4.465214673009163424e-06 4.480614754987487823e-06 4.497043478199002613e-06
4.457312019815851288e-06 4.475745723958572081e-06 4.459278322834798138e-06
4.389079912084906599e-06 4.404669038588924292e-06 4.370557235772799096e-06
4.354485310242464721e-06 4.364926294219247074e-06 4.328826404615192853e-06
4.425348123079505879e-06 4.439240481227265276e-06 4.397464595973137767e-06
4.575906941491833253e-06 4.596603686227081265e-06 4.553763833798801107e-06
4.678438582389161189e-06 4.698114910902469609e-06 4.663089217434420792e-06
4.651082068730839501e-06 4.666051463251026581e-06 4.632666538151146338e-06
4.594856721010342976e-06 4.609624028127393127e-06 4.570577961006177316e-06
4.626952508537750734e-06 4.642936186097592408e-06 4.608869323887148251e-06
4.661246619637550864e-06 4.676041628034905822e-06 4.665572892774306046e-06
4.561198601462055580e-06 4.575912528855226525e-06 4.585597557131840797e-06
4.416424300489514982e-06 4.433705711571357254e-06 4.429890591084963331e-06
4.434137650645983349e-06 4.453318321376349511e-06 4.417895178833912154e-06
4.602922774209425756e-06 4.621210153726633770e-06 4.584793294655582484e-06
4.690091200712836297e-06 4.703259570615781112e-06 4.695533627643985903e-06
4.590283994866784991e-06 4.594773290842336916e-06 4.596506136587119381e-06
4.479699823917504776e-06 4.478581123625872661e-06 4.458484721752828183e-06
4.529219619263285682e-06 4.530561753529934244e-06 4.492230788539319680e-06
4.654873899792908786e-06 4.660640734044535786e-06 4.627170362482454076e-06
4.702301662701913499e-06 4.703902131043990843e-06 4.686500647094313157e-06
4.702480150021295752e-06 4.692893068390880554e-06 4.687347649028968047e-06
4.747388672896982535e-06 4.733111732729273601e-06 4.729625245327526031e-06
4.744203493645049579e-06 4.737737665837934243e-06 4.736124368502592661e-06
4.589602548288303328e-06 4.594627805466023956e-06 4.605991962644394598e-06
4.411716599369774151e-06 4.423681939280390262e-06 4.445865860066597439e-06
4.313688914438561586e-06 4.331278764246441675e-06 4.342426144239995876e-06
4.206270563116280592e-06 4.234462989514042449e-06 4.223628538527799431e-06
4.128076579884887037e-06 4.170989967587453866e-06 4.153876260265751520e-06
4.257413280777077334e-06 4.308546401228335934e-06 4.304438521262415152e-06
4.489342101633617585e-06 4.530740829599248990e-06 4.542467761408100019e-06
4.559898829505927746e-06 4.582656729724015204e-06 4.599947057356537044e-06
4.525829728275166476e-06 4.542519539715573397e-06 4.553957909311099566e-06
4.574433332733646560e-06 4.596605178915807896e-06 4.604314075456618977e-06
4.620532458280305925e-06 4.644227880446404001e-06 4.662640708072739710e-06
4.524743322705987863e-06 4.546463623983545305e-06 4.577418175897485584e-06
4.392688340384041293e-06 4.415023031695488040e-06 4.442679616315065345e-06
4.377087452198370666e-06 4.397381948409581702e-06 4.414537943039874008e-06
4.442146733953775414e-06 4.456323922147649029e-06 4.469350857176367367e-06
4.465220284128031076e-06 4.476145808149626203e-06 4.490678731585207523e-06
4.412704271579739044e-06 4.421574902017137972e-06 4.445824840339175037e-06
4.327297335569114050e-06 4.328818754212059794e-06 4.369755025880469447e-06
4.236098118763920522e-06 4.225629841522604902e-06 4.272781576320417385e-06
4.173126881626060165e-06 4.152603355414485675e-06 4.191867116998248004e-06
4.196004663912734553e-06 4.172206245706643318e-06 4.207757199887586380e-06
4.300918478322111475e-06 4.277865588628703694e-06 4.313579889092396767e-06
4.422749536911942921e-06 4.403280221701639723e-06 4.429696766752057302e-06
4.525278770162731512e-06 4.516464451599507670e-06 4.533866282712204988e-06
4.606491663990232974e-06 4.609902713309729139e-06 4.631683146949813312e-06
4.664725781228545394e-06 4.669163832012768386e-06 4.699261848603881698e-06
4.691753501154550805e-06 4.688241028957256949e-06 4.712569029634216538e-06
4.631293212619289894e-06 4.624186493339865770e-06 4.625909643454392920e-06
4.472340278346539959e-06 4.469560254431715306e-06 4.446383006073108135e-06
4.391175086497865670e-06 4.397805450495253100e-06 4.360578781955489818e-06
4.502402394743965428e-06 4.518226717751991227e-06 4.477845016565511764e-06
4.641152594236628300e-06 4.654196486941324242e-06 4.620664569008181685e-06
4.640981535957538295e-06 4.637506475329221323e-06 4.626281924528848557e-06
4.564242391213037678e-06 4.543980682034059242e-06 4.561337245819130159e-06
4.533929953374253497e-06 4.504904517825491238e-06 4.537852711192076030e-06
4.551658239723453170e-06 4.520783008049314436e-06 4.552367042496231192e-06
4.558602168304635498e-06 4.529849730699500137e-06 4.554096400601145013e-06
4.536835412180162683e-06 4.509674167642802494e-06 4.533835522129592237e-06
4.565775990831276352e-06 4.539087010244710759e-06 4.573630926909017426e-06
4.666669979126705310e-06 4.644888002749648387e-06 4.689349141688346831e-06
4.687968534901682923e-06 4.675481292510144085e-06 4.717013683933077608e-06
4.596595930702060313e-06 4.590984129017806421e-06 4.623205897687782869e-06
4.557971788585022752e-06 4.554154784246671919e-06 4.578978804286322859e-06
4.585188355579201083e-06 4.577326009919963332e-06 4.587845092292547420e-06
4.549883767490623011e-06 4.534325171922660156e-06 4.520734797551468099e-06
4.537218363692905308e-06 4.520856289802675879e-06 4.488728776683693755e-06
4.649547409326866248e-06 4.639305418557368595e-06 4.608621275784502861e-06
4.734187207795601314e-06 4.727206692668315302e-06 4.717188212052709519e-06
4.655246821770496143e-06 4.650260701763959165e-06 4.668775600904214965e-06
4.467749759412102910e-06 4.466040324326846560e-06 4.500988775653697911e-06
4.295064876779015176e-06 4.290860956974652969e-06 4.316849009355358397e-06
4.254012747805818044e-06 4.242382750826021161e-06 4.244623373323621604e-06
4.398128773653164423e-06 4.383492088850054879e-06 4.370533881929719771e-06
4.608077261336363954e-06 4.596892649501325660e-06 4.587175329397829004e-06
4.721304257701056661e-06 4.718592548591328617e-06 4.724652049673635846e-06
4.681520726606826257e-06 4.688246480363594298e-06 4.718015976782062885e-06
4.526367854228518527e-06 4.536127160470886708e-06 4.582157702103873370e-06
4.436811490941943401e-06 4.445974531052807758e-06 4.481949157792421068e-06
4.530264201651321440e-06 4.544810245167891128e-06 4.553779340501332059e-06
4.641227886176084032e-06 4.662023417127097432e-06 4.657667702716358890e-06
4.601132233206076566e-06 4.617819665788888095e-06 4.619697431793466266e-06
4.543579186887516560e-06 4.549613275453322301e-06 4.556300463845410444e-06
4.601921490961828532e-06 4.597748054636397957e-06 4.605164743459104647e-06
4.636147782679658675e-06 4.626486237034928707e-06 4.639445753728217362e-06
4.586781244278150381e-06 4.582002454668575105e-06 4.597149516882364431e-06
4.574384774454927654e-06 4.578526782728862782e-06 4.585162203906414995e-06
4.584092865758292408e-06 4.588343289752986439e-06 4.585129032219652385e-06
4.513123632527027502e-06 4.512151682505275940e-06 4.505739659016433166e-06
4.410013238759314296e-06 4.408715356411174399e-06 4.403068927611054517e-06
4.404985072879139967e-06 4.405147430947606116e-06 4.394260381511162964e-06
4.524353067538632850e-06 4.525396699942651850e-06 4.502325327257011123e-06
4.656475892725471455e-06 4.664013849921962638e-06 4.631750249139582252e-06
4.688577505416961625e-06 4.704949552617328428e-06 4.675997965977166774e-06
4.630906427791645161e-06 4.652910732152715303e-06 4.639796670155353486e-06
4.554331001521229212e-06 4.577633420872892560e-06 4.583389924762347763e-06
4.442017227941496511e-06 4.460349171873927995e-06 4.476534692692967286e-06
4.281321005314383747e-06 4.293705462016699871e-06 4.303575862810907493e-06
4.194972457175901640e-06 4.211937651754729819e-06 4.205445763508968218e-06
4.245316792282469146e-06 4.273406537167518474e-06 4.261303576170044005e-06
4.310553517250085328e-06 4.342315910147025678e-06 4.341880789901133334e-06
4.340997241345937650e-06 4.373453129627843106e-06 4.381679556352382510e-06
4.406113739942591833e-06 4.441469545795915902e-06 4.441059744351458754e-06
4.478694518406412141e-06 4.509198063795183757e-06 4.499428118934000572e-06
4.469946184493444127e-06 4.486550952001395397e-06 4.481740579265676686e-06
4.436559966595421651e-06 4.445001046179322369e-06 4.448941149237716367e-06
4.465807390652823962e-06 4.473306702806753116e-06 4.473288217593933514e-06
4.467418360821192828e-06 4.468844450479609942e-06 4.453902998426234505e-06
4.421328897492386633e-06 4.415690821194797649e-06 4.387126822183058210e-06
4.407885888019643778e-06 4.402930598261574837e-06 4.367774753105309202e-06
4.436228510123923734e-06 4.438886534132666998e-06 4.404506026156980168e-06
4.386323082614815816e-06 4.395447353028039777e-06 4.358163949039458641e-06
4.249607425244546118e-06 4.258950139191007496e-06 4.214132400770853161e-06
4.185561111905245564e-06 4.191479859836798579e-06 4.153550413742105830e-06
4.267238053748247159e-06 4.272346750607169437e-06 4.258991293767415107e-06
4.391464096468310540e-06 4.403238273707458715e-06 4.408254034036792272e-06
4.468514358241384341e-06 4.491726225445452369e-06 4.489657659502368691e-06
4.556607170812235234e-06 4.583677965071760052e-06 4.565144817473216950e-06
4.704076444033004729e-06 4.722268308855507832e-06 4.705271271828679594e-06
4.813165345819418721e-06 4.814990950170755969e-06 4.811168167309411000e-06
4.774068477077286311e-06 4.767864800446250753e-06 4.774614695181531483e-06
4.566957916843231335e-06 4.567374790901528420e-06 4.586541394122528466e-06
4.323443440030995482e-06 4.332004679712470665e-06 4.367282374594468373e-06
4.248717805647247285e-06 4.259341829077819498e-06 4.300929960845466810e-06
4.351869263353494580e-06 4.364158144243616279e-06 4.396793637600285140e-06
4.445924704824570382e-06 4.458133938633998029e-06 4.478025840539619996e-06
4.436412629001878256e-06 4.440569857176533229e-06 4.452028840399666895e-06
4.379141751167100617e-06 4.376404653854109885e-06 4.378241300180513904e-06
4.378463446520654476e-06 4.381677722696797453e-06 4.375382040432623490e-06
4.435306480172989028e-06 4.445300953553868059e-06 4.446485121542561274e-06
4.522071659067650910e-06 4.524850315841762656e-06 4.532615006028687346e-06
4.592671403544359075e-06 4.586522712636147428e-06 4.580016254789488993e-06
4.543663828252847679e-06 4.542377618144641711e-06 4.521336712658460117e-06
4.382695293822546239e-06 4.397265291271550086e-06 4.383059770730797138e-06
4.249021418861290076e-06 4.275917653690791353e-06 4.274601404481247830e-06
4.233640188125868346e-06 4.263359809282709022e-06 4.257594444709816439e-06
4.273259334027273928e-06 4.300772181728015674e-06 4.288843662665721003e-06
4.274424732245787397e-06 4.298636863602688731e-06 4.302811296784514309e-06
4.255966648618533663e-06 4.276882329002297402e-06 4.302781447485398002e-06
4.288306793251653128e-06 4.305122793452549024e-06 4.334163059159034544e-06
4.360952940210321048e-06 4.374483478958227829e-06 4.391758390473494034e-06
4.414063884900510877e-06 4.425936654378535243e-06 4.439000141886536618e-06
4.352361221142253122e-06 4.361483103689647333e-06 4.378790112397409257e-06
4.227063145248328223e-06 4.230070914997546155e-06 4.240372262238014199e-06
4.233522996403370836e-06 4.229428517515091437e-06 4.227497912341411683e-06
4.384548409610951169e-06 4.377894093599194184e-06 4.373962559215539595e-06
4.539615957099206074e-06 4.539035253082216358e-06 4.544207403712918311e-06
4.658138346315688652e-06 4.667378342255173741e-06 4.674080799820092405e-06
4.713072088637976957e-06 4.721960976858750548e-06 4.708319199508108982e-06
4.704838610240662728e-06 4.704433291291717267e-06 4.663856095478667653e-06
4.648585107604330191e-06 4.644513904877585211e-06 4.593778701257590016e-06
4.618453291228741234e-06 4.620059447863757605e-06 4.585174684882056721e-06
4.569187173542989806e-06 4.577108958413213450e-06 4.563824126269544404e-06
4.467779862095168205e-06 4.479472397555202762e-06 4.470941350863266451e-06
4.411205931029695098e-06 4.427422772248791549e-06 4.414187311614719175e-06
4.406140915245799138e-06 4.427673500346616879e-06 4.422853195535623168e-06
4.366784507442159749e-06 4.392490141798878703e-06 4.413801454156344042e-06
4.321134044751611563e-06 4.351497857698974053e-06 4.389347562198984984e-06
4.367874962855196388e-06 4.404282416711573822e-06 4.428491262563548699e-06
4.537879814662016428e-06 4.579761444082946627e-06 4.578832099338190369e-06
4.694406587363985907e-06 4.740388561596372896e-06 4.727628352650912414e-06
4.745839746028948538e-06 4.790645529675057956e-06 4.769780574266183171e-06
4.780281869255105973e-06 4.818250420070305671e-06 4.784046813392240358e-06
4.880258556626020561e-06 4.911278715133709941e-06 4.869258000945837029e-06
4.937698666525835719e-06 4.965601476152255233e-06 4.924874376438489759e-06
4.774033299420798488e-06 4.801465975673854128e-06 4.761828793562901284e-06
4.513800344690475282e-06 4.538828858857876589e-06 4.499295462616730735e-06
4.397965943713036452e-06 4.420225417177472700e-06 4.384683886494541794e-06
4.490327244831190212e-06 4.507244436904704519e-06 4.485210304420882159e-06
4.638788059916116474e-06 4.654011855491081911e-06 4.652464173348477277e-06
4.706756668414468810e-06 4.732953084596054441e-06 4.745642830795995478e-06
4.670601466733333000e-06 4.714056163500587801e-06 4.724703945469248701e-06
4.541913071632913355e-06 4.586920099173885101e-06 4.589545804247007922e-06
4.409664711489113138e-06 4.439314701574239070e-06 4.441635827202314253e-06
4.405362938925206696e-06 4.425242144348036508e-06 4.434439320526993159e-06
4.502876219897228054e-06 4.525363699722331529e-06 4.545089005574753082e-06
4.562098184974399695e-06 4.584573377891210372e-06 4.610030085303184947e-06
4.540583351325613492e-06 4.552476943626683190e-06 4.574203180520688377e-06
4.547492154188752184e-06 4.553870356620415391e-06 4.567036218956730858e-06
4.627278095262980429e-06 4.638549135733494719e-06 4.649914570709113391e-06
4.639836058871185419e-06 4.657772679767413757e-06 4.670077902494038815e-06
4.556950359449210984e-06 4.575559807897558746e-06 4.585858284398546240e-06
4.443320602310178667e-06 4.458490514496072324e-06 4.461874098429581507e-06
4.360301667932163788e-06 4.375355235924928636e-06 4.366134776896647427e-06
4.334637843936916827e-06 4.352617039576375560e-06 4.336858038091855185e-06
4.267303395587665029e-06 4.287913588063670420e-06 4.276403268804698916e-06
4.208335063988947217e-06 4.228620064278451484e-06 4.216292860855419119e-06
4.234339802980899325e-06 4.257298455107282539e-06 4.234931137691721488e-06
4.321251064669134820e-06 4.349756239665165255e-06 4.327315759607241461e-06
4.342005110124558952e-06 4.371517363966146931e-06 4.367942774105074946e-06
4.345842884430775641e-06 4.372508696319116543e-06 4.385645270749920713e-06
4.500047276686758303e-06 4.525384043797609994e-06 4.541403889580784519e-06
4.647103848945533063e-06 4.675514726007989864e-06 4.688855795077871934e-06
4.551907026134542991e-06 4.580241503243072294e-06 4.604071533138531883e-06
4.386601669862595144e-06 4.408297175817071933e-06 4.453180686238788345e-06
4.360486388118301887e-06 4.374885486539268084e-06 4.430285991224641890e-06
4.388011605003157548e-06 4.399726456580624813e-06 4.445056266725538328e-06
4.380891341922901360e-06 4.395197168776382531e-06 4.428188564082971782e-06
